Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_6,J_5,J_4,J_3,J_2,Avg_last_5_games,Value,img,squad_img
5,FC Barcelona,De Jong,MD,5,50,0,0,41,6.8,"['5', '4', '2', '13', '11']",5,4,2,13,11,7.0,8610000,https://www.comuniate.com/caras3/2761.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Gavi,MD,2,83,0,0,26,4.3,"['4', '5', '5', '5', '5']",4,5,5,5,5,4.8,11310000,https://www.comuniate.com/caras3/3160.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Sergio Busquets,MD,2,67,1,0,23,5.8,"['-', '5', '7', '8', '-']",0,5,7,8,0,4.0,8660000,https://www.comuniate.com/caras3/938.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Sergi Roberto,MD,3,0,0,0,22,5.5,"['4', '11', '5', '-', '-']",4,11,5,0,0,4.0,1510000,https://www.comuniate.com/caras3/1342.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Kessié,MD,2,17,0,0,9,2.3,"['2', '4', '-', '-', '1']",2,4,0,0,1,1.4,3710000,https://www.comuniate.com/caras3/3286.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Álvaro Sanz,MD,1,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,https://www.comuniate.com/caras3/3207.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Lewandowski,DL,4,83,0,0,75,12.5,"['17', '16', '4', '16', '16']",17,16,4,16,16,13.8,33260000,https://www.comuniate.com/caras3/3300.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Dembélé,DL,6,83,2,2,46,7.7,"['8', '13', '3', '10', '5']",8,13,3,10,5,7.8,26050000,https://www.comuniate.com/caras3/2476.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Raphinha,DL,4,67,1,0,46,7.7,"['4', '12', '13', '6', '5']",4,12,13,6,5,8.0,23050000,https://www.comuniate.com/caras3/3298.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Ansu Fati,DL,1,0,0,0,37,6.2,"['16', '4', '2', '9', '2']",16,4,2,9,2,6.6,17100000,https://www.comuniate.com/caras3/2856.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Depay,DL,1,33,0,0,13,6.5,"['-', '-', '-', '5', '8']",0,0,0,5,8,2.6,4930000,https://www.comuniate.com/caras3/3104.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Ferrán Torres,DL,0,33,0,0,9,1.8,"['2', '2', '2', '2', '1']",2,2,2,2,1,1.8,6770000,https://www.comuniate.com/caras3/2505.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Ilias Akhomach,DL,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,440000,https://www.comuniate.com/caras3/3181.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
5,FC Barcelona,Estanis,DL,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000,https://www.comuniate.com/caras3/3209.png,https://www.comuniate.com/intranet/equipos/fotos/5.jpg
6,Getafe CF,David Soria,PT,6,100,0,1,22,3.7,"['0', '11', '-4', '6', '9']",0,11,-4,6,9,4.4,3100000,https://www.comuniate.com/caras3/2206.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Diego Conde,PT,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,200000,https://www.comuniate.com/caras3/3121.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Kiko Casilla,PT,6,0,2,1,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,310000,https://www.comuniate.com/caras3/645.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Juan Iglesias,DF,6,83,0,0,33,5.5,"['4', '4', '4', '2', '14']",4,4,4,2,14,5.6,2420000,https://www.comuniate.com/caras3/3052.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Gastón Álvarez,DF,6,50,1,0,31,7.8,"['-', '4', '8', '6', '13']",0,4,8,6,13,6.2,1970000,https://www.comuniate.com/caras3/3227.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Domingos Duarte,DF,6,100,1,0,29,4.8,"['0', '7', '2', '5', '11']",0,7,2,5,11,5.0,2760000,https://www.comuniate.com/caras3/2833.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Mitrovic,DF,5,67,0,0,10,2,"['0', '-', '2', '2', '7']",0,0,2,2,7,2.2,970000,https://www.comuniate.com/caras3/1815.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Damián Suárez,DF,5,33,0,0,9,4.5,"['-', '-', '-', '4', '5']",0,0,0,4,5,1.8,2500000,https://www.comuniate.com/caras3/1360.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Djené,DF,6,67,0,0,5,1.3,"['1', '4', '-1', '-', '-']",1,4,-1,0,0,0.8,1850000,https://www.comuniate.com/caras3/2447.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Kofi,DF,4,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,410000,https://www.comuniate.com/caras3/3083.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Omar Alderete,DF,4,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1700000,https://www.comuniate.com/caras3/3127.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Amavi,DF,4,0,2,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,860000,https://www.comuniate.com/caras3/2426.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Angileri,DF,6,67,0,0,-4,-1,"['-3', '-', '-1', '0', '-']",-3,0,-1,0,0,-0.8,1280000,https://www.comuniate.com/caras3/3299.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Mauro Arambarri,MD,5,83,0,0,19,3.8,"['4', '5', '0', '-', '4']",4,5,0,0,4,2.6,3580000,https://www.comuniate.com/caras3/2461.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Maksimovic,MD,2,67,0,0,16,2.7,"['2', '2', '1', '5', '4']",2,2,1,5,4,2.8,2880000,https://www.comuniate.com/caras3/2399.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Aleñá,MD,1,100,0,0,14,2.3,"['1', '2', '0', '9', '2']",1,2,0,9,2,2.8,1520000,https://www.comuniate.com/caras3/2377.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Jaime Seoane,MD,3,33,0,0,12,2,"['2', '2', '2', '4', '-']",2,2,2,4,0,2.0,1780000,https://www.comuniate.com/caras3/2948.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Algobia,MD,4,17,0,0,5,5,"['-', '-', '-', '5', '-']",0,0,0,5,0,1.0,360000,https://www.comuniate.com/caras3/0.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Moi Parra,MD,1,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,290000,https://www.comuniate.com/caras3/0.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Luis Milla,MD,1,0,0,0,0,0,"['-', '-', '-', '-', '0']",0,0,0,0,0,0.0,4940000,https://www.comuniate.com/caras3/2965.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Enes Ünal,DL,1,100,0,0,40,6.7,"['11', '4', '2', '14', '5']",11,4,2,14,5,7.2,13600000,https://www.comuniate.com/caras3/2403.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Portu,DL,1,33,0,0,10,2,"['0', '4', '1', '2', '-']",0,4,1,2,0,1.4,3700000,https://www.comuniate.com/caras3/1835.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Jaime Mata,DL,0,0,0,0,9,2.3,"['-', '2', '3', '-', '2']",0,2,3,0,2,1.4,540000,https://www.comuniate.com/caras3/2598.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Borja Mayoral,DL,0,100,0,0,7,1.2,"['0', '4', '2', '-3', '5']",0,4,2,-3,5,1.6,5210000,https://www.comuniate.com/caras3/2204.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Munir El Haddadi,DL,0,0,0,0,7,2.3,"['-', '-', '2', '2', '3']",0,0,2,2,3,1.4,2700000,https://www.comuniate.com/caras3/1954.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
6,Getafe CF,Latasa,DL,0,0,0,0,2,2,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4,1020000,https://www.comuniate.com/caras3/3251.png,https://www.comuniate.com/intranet/equipos/fotos/20.jpg
7,Real Madrid CF,Courtois,PT,6,100,0,0,25,4.2,"['2', '5', '5', '2', '4']",2,5,5,2,4,3.6,7230000,https://www.comuniate.com/caras3/1400.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Lunin,PT,6,0,4,1,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,500000,https://www.comuniate.com/caras3/2611.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Alaba,DF,6,83,1,2,32,5.3,"['5', '2', '7', '2', '2']",5,2,7,2,2,3.6,9610000,https://www.comuniate.com/caras3/3099.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Lucas Vázquez,DF,6,50,3,1,25,6.3,"['2', '2', '-', '7', '-']",2,2,0,7,0,2.2,4050000,https://www.comuniate.com/caras3/1949.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Carvajal,DF,5,50,0,2,23,4.6,"['3', '2', '5', '6', '7']",3,2,5,6,7,4.6,5560000,https://www.comuniate.com/caras3/1683.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Rüdiger,DF,5,50,0,0,22,3.7,"['2', '4', '-', '10', '2']",2,4,0,10,2,3.6,8480000,https://www.comuniate.com/caras3/3243.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Éder Militão,DF,6,67,1,1,18,4.5,"['2', '6', '5', '-', '5']",2,6,5,0,5,3.6,7030000,https://www.comuniate.com/caras3/2760.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Ferland Mendy,DF,4,83,3,1,13,2.6,"['5', '-', '2', '2', '2']",5,0,2,2,2,2.2,5020000,https://www.comuniate.com/caras3/2791.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Nacho Fernández,DF,4,17,0,0,8,4,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8,1550000,https://www.comuniate.com/caras3/1332.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Odriozola,DF,5,0,0,1,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,510000,https://www.comuniate.com/caras3/2350.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Jesús Vallejo,DF,6,0,1,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,530000,https://www.comuniate.com/caras3/2400.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Fede Valverde,MD,4,83,3,2,54,9,"['12', '3', '7', '12', '12']",12,3,7,12,12,9.2,14200000,https://www.comuniate.com/caras3/2415.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Modric,MD,5,67,0,1,43,7.2,"['16', '4', '9', '3', '7']",16,4,9,3,7,7.8,14390000,https://www.comuniate.com/caras3/1583.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Tchouaméni,MD,4,83,1,0,36,7.2,"['8', '7', '10', '-', '7']",8,7,10,0,7,6.4,11750000,https://www.comuniate.com/caras3/3276.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Kroos,MD,6,67,0,0,32,6.4,"['-', '4', '4', '10', '5']",0,4,4,10,5,4.6,14060000,https://www.comuniate.com/caras3/1909.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Dani Ceballos,MD,2,17,0,0,23,3.8,"['3', '5', '3', '7', '2']",3,5,3,7,2,4.0,2630000,https://www.comuniate.com/caras3/1842.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Camavinga,MD,6,50,0,1,20,3.3,"['5', '4', '2', '3', '2']",5,4,2,3,2,3.2,7740000,https://www.comuniate.com/caras3/3163.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Vinícius Júnior,DL,3,100,0,0,50,8.3,"['14', '10', '8', '11', '0']",14,10,8,11,0,8.6,22960000,https://www.comuniate.com/caras3/2565.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Rodrygo,DL,2,50,0,0,43,10.8,"['-', '6', '12', '15', '10']",0,6,12,15,10,8.6,14720000,https://www.comuniate.com/caras3/2769.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Benzema,DL,1,67,0,0,31,7.8,"['7', '17', '4', '-', '-']",7,17,4,0,0,5.6,28100000,https://www.comuniate.com/caras3/1027.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Asensio,DL,0,0,0,0,6,3,"['3', '-', '-', '-', '3']",3,0,0,0,3,1.2,4410000,https://www.comuniate.com/caras3/2049.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Eden Hazard,DL,0,17,0,0,4,1.3,"['-3', '-', '-', '3', '-']",-3,0,0,3,0,0.0,6920000,https://www.comuniate.com/caras3/2784.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Mariano Díaz,DL,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1070000,https://www.comuniate.com/caras3/2304.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Peter González,DL,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,500000,https://www.comuniate.com/caras3/3194.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
8,Rayo Vallecano de Madrid,Dimitrievski,PT,6,100,0,0,23,3.8,"['6', '1', '2', '1', '2']",6,1,2,1,2,2.4,4190000,https://www.comuniate.com/caras3/1946.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Miguel Morro,PT,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,160000,https://www.comuniate.com/caras3/3111.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Diego López,PT,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1760000,https://www.comuniate.com/caras3/52.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Catena,DF,6,100,0,1,27,4.5,"['5', '3', '8', '6', '-1']",5,3,8,6,-1,4.2,4330000,https://www.comuniate.com/caras3/2743.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Balliu,DF,6,100,0,1,18,3,"['6', '4', '0', '4', '2']",6,4,0,4,2,3.2,2230000,https://www.comuniate.com/caras3/3130.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Fran García,DF,6,100,1,1,16,2.7,"['-6', '-', '13', '2', '2']",-6,0,13,2,2,2.2,2850000,https://www.comuniate.com/caras3/3116.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Lejeune,DF,6,83,0,1,16,3.2,"['3', '4', '1', '0', '3']",3,4,1,0,3,2.2,3170000,https://www.comuniate.com/caras3/1470.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Abdul Mumin,DF,5,0,1,0,2,2,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,620000,https://www.comuniate.com/caras3/3339.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Mario Suárez,DF,6,0,1,0,2,2,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,400000,https://www.comuniate.com/caras3/547.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Pep Chavarría,DF,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,550000,https://www.comuniate.com/caras3/3335.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Mario Hernández,DF,5,0,2,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,390000,https://www.comuniate.com/caras3/3105.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Saveljich,DF,5,0,0,1,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,630000,https://www.comuniate.com/caras3/2398.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Isi Palazón,MD,4,67,0,0,35,7,"['9', '-', '1', '10', '8']",9,0,1,10,8,5.6,5790000,https://www.comuniate.com/caras3/3108.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Pathé Ciss,MD,4,67,0,0,31,5.2,"['12', '5', '2', '2', '3']",12,5,2,2,3,4.8,4060000,https://www.comuniate.com/caras3/3136.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Trejo,MD,6,100,1,0,30,5,"['2', '6', '5', '9', '6']",2,6,5,9,6,5.6,8160000,https://www.comuniate.com/caras3/526.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Óscar Valentín,MD,2,67,0,0,23,3.8,"['2', '6', '2', '5', '4']",2,6,2,5,4,3.8,2540000,https://www.comuniate.com/caras3/3107.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Álvaro García,MD,3,100,0,0,19,3.2,"['6', '4', '2', '2', '2']",6,4,2,2,2,3.2,6080000,https://www.comuniate.com/caras3/1771.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Unai López,MD,3,50,0,0,15,3,"['5', '2', '-', '2', '4']",5,2,0,2,4,2.6,1010000,https://www.comuniate.com/caras3/1969.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Salvi,MD,1,33,0,0,13,3.3,"['4', '4', '3', '-', '-']",4,4,3,0,0,2.2,890000,https://www.comuniate.com/caras3/2937.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Comesaña,MD,1,33,0,0,10,2.5,"['-', '4', '2', '2', '2']",0,4,2,2,2,2.0,2130000,https://www.comuniate.com/caras3/2591.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Pozo,MD,1,0,0,0,8,2.7,"['-', '3', '-', '1', '-']",0,3,0,1,0,0.8,630000,https://www.comuniate.com/caras3/2641.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Bebé,MD,0,0,0,0,2,2,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4,990000,https://www.comuniate.com/caras3/2013.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Álvaro Aguirre,MD,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,210000,https://www.comuniate.com/caras3/3205.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Sergio Camello,DL,0,83,0,0,20,3.3,"['2', '2', '2', '5', '7']",2,2,2,5,7,3.6,3250000,https://www.comuniate.com/caras3/2764.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Falcao,DL,0,17,0,0,18,3,"['1', '2', '2', '0', '11']",1,2,2,0,11,3.2,4980000,https://www.comuniate.com/caras3/1426.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Randy Nteka,DL,0,0,0,0,9,3,"['4', '4', '-', '1', '-']",4,4,0,1,0,1.8,1190000,https://www.comuniate.com/caras3/3135.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
8,Rayo Vallecano de Madrid,Raúl de Tomás,DL,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,9880000,https://www.comuniate.com/caras3/2587.png,https://www.comuniate.com/intranet/equipos/fotos/90.jpg
9,RCD Mallorca,Rajkovic,PT,6,100,0,0,25,4.2,"['1', '6', '2', '-1', '6']",1,6,2,-1,6,2.8,4030000,https://www.comuniate.com/caras3/3302.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Greif,PT,6,0,1,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,220000,https://www.comuniate.com/caras3/3120.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Leo Román,PT,6,0,1,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,610000,https://www.comuniate.com/caras3/3213.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Raíllo,DF,6,100,0,0,33,5.5,"['3', '7', '13', '1', '4']",3,7,13,1,4,5.6,3920000,https://www.comuniate.com/caras3/2061.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Maffeo,DF,6,100,0,0,29,4.8,"['4', '7', '0', '0', '13']",4,7,0,0,13,4.8,3690000,https://www.comuniate.com/caras3/2453.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Martin Valjent,DF,6,100,3,0,28,4.7,"['3', '7', '4', '1', '5']",3,7,4,1,5,4.0,2550000,https://www.comuniate.com/caras3/2796.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Copete,DF,6,83,1,3,25,5,"['2', '7', '3', '-', '6']",2,7,3,0,6,3.6,3230000,https://www.comuniate.com/caras3/3285.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Jaume Costa,DF,5,100,0,0,18,3,"['5', '5', '3', '-1', '3']",5,5,3,-1,3,3.0,2780000,https://www.comuniate.com/caras3/1489.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Nastasic,DF,5,17,0,0,0,0,"['-', '-', '-', '0', '-']",0,0,0,0,0,0.0,1260000,https://www.comuniate.com/caras3/3340.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Braian Cufré,DF,6,0,0,1,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,340000,https://www.comuniate.com/caras3/3090.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Josep Gayá,DF,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,230000,https://www.comuniate.com/caras3/3171.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Giovanni González,DF,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,310000,https://www.comuniate.com/caras3/3228.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Franco Russo,DF,4,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,360000,https://www.comuniate.com/caras3/2805.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Kang-In Lee,MD,1,100,0,0,47,7.8,"['11', '11', '11', '6', '4']",11,11,11,6,4,8.6,3880000,https://www.comuniate.com/caras3/2731.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Grenier,MD,4,67,0,0,23,3.8,"['4', '4', '2', '4', '5']",4,4,2,4,5,3.8,2490000,https://www.comuniate.com/caras3/3237.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Dani Rodríguez,MD,6,83,0,0,16,2.7,"['0', '5', '4', '1', '2']",0,5,4,1,2,2.4,2870000,https://www.comuniate.com/caras3/2797.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Ruiz de Galarreta,MD,3,33,0,0,13,3.3,"['-', '2', '2', '5', '4']",0,2,2,5,4,2.6,1020000,https://www.comuniate.com/caras3/1566.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Rodrigo Battaglia,MD,1,83,0,0,10,2,"['-1', '2', '3', '2', '-']",-1,2,3,2,0,1.2,1210000,https://www.comuniate.com/caras3/2986.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Antonio Sánchez,MD,1,33,0,0,9,1.5,"['4', '-', '-', '1', '2']",4,0,0,1,2,1.4,630000,https://www.comuniate.com/caras3/3095.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Idrissu Baba,MD,0,0,0,0,9,2.3,"['2', '1', '2', '1', '2']",2,1,2,1,2,1.6,1700000,https://www.comuniate.com/caras3/2798.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Lago Júnior,MD,0,0,0,0,6,2,"['2', '-', '-', '2', '-']",2,0,0,2,0,0.8,370000,https://www.comuniate.com/caras3/962.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Javi Llabres,MD,0,0,0,0,2,2,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4,250000,https://www.comuniate.com/caras3/3208.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Amath Ndiaye,MD,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,310000,https://www.comuniate.com/caras3/2404.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Muriqi,DL,0,100,0,0,37,6.2,"['9', '11', '4', '10', '1']",9,11,4,10,1,7.0,12040000,https://www.comuniate.com/caras3/3230.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
9,RCD Mallorca,Abdón Prats,DL,0,0,0,0,15,2.5,"['4', '2', '4', '1', '2']",4,2,4,1,2,2.6,780000,https://www.comuniate.com/caras3/1501.png,https://www.comuniate.com/intranet/equipos/fotos/116.jpg
