reservation_id,booking_date,checkin_date,checkout_date,channel_code,main_product_code,numberofadults,numberofchildren,persontravellingid,resort_region_code,resort_type_code,room_type_booked_code,roomnights,season_holidayed_code,state_code_residence,state_code_resort,total_pax,member_age_buckets,booking_type_code,memberid,cluster_code,reservationstatusid_code,resort_id
f3f50ef1e66b9474082cffc9fee0f95fa5ae039464098ebd05a81eb0211f8b1c,18/08/17,17/11/17,20/11/17,2,2,3,0,45,2,2,3,3,2.0,8.0,2,3,E,1,7dd69b29adf6d6b47aa3c5055d46c08da08ccfc77cf94a8761393fe195cd6e4d,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
e931887b867ddb12de7d80825822e9ba157515930fbfb28bf6bf90ed6369fa50,17/09/18,27/10/18,29/10/18,2,2,2,0,45,2,1,2,2,2.0,8.0,7,4,E,1,7dd69b29adf6d6b47aa3c5055d46c08da08ccfc77cf94a8761393fe195cd6e4d,C,A,da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c
98a807bcd15a2f1b7469bfd50f8cb734bc835b87db8c5eac9f91a3e5bf41edda,23/11/18,20/01/19,23/01/19,2,2,2,0,45,2,2,2,3,2.0,8.0,2,3,E,1,7dd69b29adf6d6b47aa3c5055d46c08da08ccfc77cf94a8761393fe195cd6e4d,D,A,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
589596b02ad3398da7ee99523abf637761bc081b7c391455883b8994aafc7d09,19/10/14,14/01/15,15/01/15,3,2,2,0,45,2,7,4,1,2.0,21.0,9,4,C,2,dae8a67ce17ee6728d545858c50448307df682352651033402d878e6ef069295,B,A,ff5a1ae012afa5d4c889c50ad427aaf545d31a4fac04ffc1c4d03d403ba4250a
5ce3fb8649d740197946d9d3e67219ae24caeec04b74046562693b319ab0e38f,19/10/14,11/01/15,14/01/15,3,2,2,2,45,2,1,3,3,2.0,21.0,9,4,C,2,dae8a67ce17ee6728d545858c50448307df682352651033402d878e6ef069295,B,A,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4
90a85005312d629478824f0933a3527f8f3d664f7fb3095af350d7279eec9594,01/10/15,05/01/16,08/01/16,1,2,2,2,45,1,1,3,3,3.0,21.0,1,4,C,1,dae8a67ce17ee6728d545858c50448307df682352651033402d878e6ef069295,E,A,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
33f362f7031031bf09e0f9779f841034f1b184e955e3c444e211c0a7f1cf2f3c,01/10/15,08/01/16,10/01/16,1,2,2,2,45,1,1,3,2,3.0,21.0,1,4,C,1,dae8a67ce17ee6728d545858c50448307df682352651033402d878e6ef069295,E,A,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894
a714fb5b6fca774885055630c426197709ff19513ce864a3b74d43ff1448427a,20/02/16,22/03/16,24/03/16,1,2,2,2,45,3,3,2,4,2.0,21.0,5,3,C,1,dae8a67ce17ee6728d545858c50448307df682352651033402d878e6ef069295,F,A,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451
15119fa73bf7e8db4fdb8a2de2479b7355cd46af1249ec09ca583249e5d2599c,03/11/17,25/11/17,27/11/17,2,2,3,2,45,3,3,2,2,4.0,21.0,5,5,C,1,dae8a67ce17ee6728d545858c50448307df682352651033402d878e6ef069295,F,A,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451
bff741f0a47c684c8fb3576ada845ade847ff7bb3bb1cb9e82bc41a63b9a3fbf,25/07/18,11/08/18,12/08/18,2,2,6,0,46,3,3,2,2,3.0,21.0,5,4,C,1,dae8a67ce17ee6728d545858c50448307df682352651033402d878e6ef069295,F,C,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451
97855478787d38463321742e493b9f8a3042e510448ae4663604d5934f9cb4ec,15/10/18,26/11/18,27/11/18,2,2,2,0,45,3,4,4,4,3.0,21.0,5,2,C,1,dae8a67ce17ee6728d545858c50448307df682352651033402d878e6ef069295,F,A,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a
fe4350c39721f1862b71e41432e796edb5ae630b713315b6cffb2bd0803c12d7,01/11/18,06/12/18,09/12/18,2,2,2,0,47,2,2,3,3,3.0,21.0,2,2,C,1,dae8a67ce17ee6728d545858c50448307df682352651033402d878e6ef069295,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
4520e54c0a909788782f8e4954a959b0bea457aeb5729d6d91b53f63570f961b,22/10/14,08/01/15,12/01/15,1,1,2,0,46,1,1,2,4,3.0,8.0,6,2,G,1,9ab799ec2bec9cb1b6f66c510bd427ab5daf66c30973b7828dbcbd5ccf51fd91,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
0a416e4ee6e276a323e3809a76fdd02cd2a4a19fb606dc6d89c6f61ddad1506a,20/11/15,02/12/15,06/12/15,1,1,2,0,45,2,1,4,4,2.0,8.0,9,2,G,1,9ab799ec2bec9cb1b6f66c510bd427ab5daf66c30973b7828dbcbd5ccf51fd91,B,A,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4
c148c0ee35e24be9a87f50dc3de4759d75f17cda62cde7077c1da9b5ea5f2eb8,11/03/16,07/05/16,11/05/16,1,1,6,0,45,3,3,4,12,1.0,8.0,3,2,G,1,9ab799ec2bec9cb1b6f66c510bd427ab5daf66c30973b7828dbcbd5ccf51fd91,A,B,9f14025af0065b30e47e23ebb3b491d39ae8ed17d33739e5ff3827ffb3634953
ba44650797c60b83eec53911fb56517ee8914518bc7e8c810b346cd4817308fd,12/11/16,03/12/16,07/12/16,1,1,2,0,45,1,2,3,4,3.0,8.0,11,2,G,1,9ab799ec2bec9cb1b6f66c510bd427ab5daf66c30973b7828dbcbd5ccf51fd91,F,A,e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b
73435a1f2bd94d655bf831c96ed86249f5e81f36c26375af9af998cec8f74dcb,13/04/17,26/05/17,29/05/17,2,1,2,0,46,3,3,4,4,1.0,8.0,3,2,G,1,9ab799ec2bec9cb1b6f66c510bd427ab5daf66c30973b7828dbcbd5ccf51fd91,A,A,9f14025af0065b30e47e23ebb3b491d39ae8ed17d33739e5ff3827ffb3634953
53be309d41bfe21633cff4828cef199d10cc5402c264977e09f0ff64b1112025,02/09/17,18/12/17,23/12/17,1,1,4,0,46,2,2,1,6,3.0,8.0,2,4,G,1,9ab799ec2bec9cb1b6f66c510bd427ab5daf66c30973b7828dbcbd5ccf51fd91,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
54b6805791770a0a236159315435636733d7d26ffcfd313648f32354692229f3,01/09/17,04/12/17,07/12/17,2,1,2,0,45,2,4,4,3,3.0,8.0,10,2,G,1,9ab799ec2bec9cb1b6f66c510bd427ab5daf66c30973b7828dbcbd5ccf51fd91,B,A,0b918943df0962bc7a1824c0555a389347b4febdc7cf9d1254406d80ce44e3f9
9b738ed6d421cc62dccde4fdd898ab32070a592609c8966c25a740fba043451b,22/10/14,19/01/15,21/01/15,3,2,2,0,45,3,3,2,2,3.0,12.0,3,2,B,2,2ada40ff9d4d0306c367fa37b8ae7cc02e33d792b41310122617dadbaae139d3,A,A,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d
e1dd3cc639a619236c8ca01e46aef1fe27724eedc94f4d5fe2277dc0e031e1d3,21/01/15,21/01/15,22/01/15,3,2,4,0,45,3,3,2,2,3.0,12.0,3,2,B,2,2ada40ff9d4d0306c367fa37b8ae7cc02e33d792b41310122617dadbaae139d3,A,A,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d
04dbac7dabb695e9fc4ddc4166dc453d1371892a93a93db6c4a79871aeb2d1b4,22/10/14,24/01/15,26/01/15,1,2,2,0,47,3,3,4,2,3.0,12.0,3,3,F,1,357803ae56d4f44696e6cc0c3b4ce43de20c39f9000edcd62e50961ed9a35e5e,A,A,9f14025af0065b30e47e23ebb3b491d39ae8ed17d33739e5ff3827ffb3634953
0347d8a47e1b8ae373899f329babe84f74bb657377e7a76710ac0aed647df12f,23/04/15,01/05/15,04/05/15,3,2,3,0,46,2,2,3,3,2.0,12.0,2,3,F,1,357803ae56d4f44696e6cc0c3b4ce43de20c39f9000edcd62e50961ed9a35e5e,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
82793d154bf78e8d23c8189c196f1cf467a4cc2ce66ce87034ca3a22c371271c,06/08/16,07/08/16,08/08/16,3,2,2,0,45,2,1,2,1,3.0,12.0,7,4,F,1,357803ae56d4f44696e6cc0c3b4ce43de20c39f9000edcd62e50961ed9a35e5e,C,B,da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c
35772414a2f8084a7dc1c8091e65f72fd52664b6a80c8f8780080b4918431999,15/12/16,05/01/17,07/01/17,1,2,3,0,47,1,1,3,2,3.0,12.0,4,3,F,1,357803ae56d4f44696e6cc0c3b4ce43de20c39f9000edcd62e50961ed9a35e5e,F,A,4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a
c4156c3d89cc690d640edba39d27826842f60f40b5d42103df671a51597f208b,05/01/18,24/04/18,27/04/18,3,2,4,0,45,3,3,4,6,2.0,12.0,3,2,F,1,357803ae56d4f44696e6cc0c3b4ce43de20c39f9000edcd62e50961ed9a35e5e,A,A,9f14025af0065b30e47e23ebb3b491d39ae8ed17d33739e5ff3827ffb3634953
0ee2211564f1849e73651bb8f3b877d843ab95564cb9cac0ae4da6e3d4625b54,05/01/18,27/04/18,29/04/18,3,2,4,0,45,3,3,2,2,2.0,12.0,3,4,F,1,357803ae56d4f44696e6cc0c3b4ce43de20c39f9000edcd62e50961ed9a35e5e,A,A,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d
8f7defb3ae626b038d5dfcc1ae672e5748618160d569bbe84aa52a0cebda11aa,05/01/18,29/04/18,01/05/18,3,2,3,0,45,3,3,4,4,2.0,12.0,3,4,F,1,357803ae56d4f44696e6cc0c3b4ce43de20c39f9000edcd62e50961ed9a35e5e,A,A,7f2253d7e228b22a08bda1f09c516f6fead81df6536eb02fa991a34bb38d9be8
72f0c5fba8188ef090f3633e378d1e7002cbe6b94c21273f51f9b471e7c2ab4f,13/07/18,15/07/18,16/07/18,2,2,2,0,45,1,1,3,1,4.0,12.0,6,2,F,1,357803ae56d4f44696e6cc0c3b4ce43de20c39f9000edcd62e50961ed9a35e5e,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
8038a9563681fc701780ca1aa7175478adb3227bfda8eee230fcf6b27526f8b7,22/10/14,26/01/15,29/01/15,3,3,2,0,45,2,2,2,3,3.0,4.0,2,2,A,2,739e36fd2680b7089d76f517d87404e29d653d541ca68d8614d381087a1d73aa,D,A,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
b9915120f12904f48ec6cb1b1013468b73dd79474bb85162b02bf8f20859ecb0,02/08/15,29/11/15,03/12/15,1,3,2,0,45,1,1,3,4,3.0,4.0,1,2,A,1,739e36fd2680b7089d76f517d87404e29d653d541ca68d8614d381087a1d73aa,E,A,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
b7def5e8fcaa125be8bc03b8919b81beac0456a2f122fa984232f3cab2932384,03/12/17,22/03/18,25/03/18,1,3,2,0,47,3,3,3,3,3.0,4.0,3,2,A,1,739e36fd2680b7089d76f517d87404e29d653d541ca68d8614d381087a1d73aa,A,A,3e1e967e9b793e908f8eae83c74dba9bcccce6a5535b4b462bd9994537bfe15c
6e21ddbe42ab3f5992b9d523e722d226f2a3cc8a7bd92ea2742563257905a629,22/10/14,06/01/15,09/01/15,3,2,2,0,45,2,1,3,3,2.0,8.0,7,2,I,1,87233c9118868b9e108f59496d565ea213e97abd7c178a6c8080a3209b15c40b,C,A,da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c
5a6ca215a9b1b35f6c091fb78b17a8e89f1dafc16cbf01a2791fed353a509427,11/02/16,15/03/16,16/03/16,3,2,4,0,45,1,1,3,4,3.0,8.0,6,2,I,1,87233c9118868b9e108f59496d565ea213e97abd7c178a6c8080a3209b15c40b,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
c23e3518ef6110c492206180d6dcca9ab619ec3dd864b374761cbc35a0792ecd,09/11/17,04/02/18,08/02/18,3,2,2,0,45,1,2,3,8,4.0,8.0,11,4,I,1,87233c9118868b9e108f59496d565ea213e97abd7c178a6c8080a3209b15c40b,F,A,e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b
176415346b861dadc06088ca2e24e793d54349fde5d5ac93d6ece182c40087ac,13/10/14,09/01/15,11/01/15,3,2,4,1,45,2,1,3,4,2.0,7.0,9,2,D,1,d9a4d592d1330b3a58307581e6b652f1d8609e45068df26dce0c1422843764b9,B,A,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4
de068fd7421366cde78928687a1f9819f199758f5a4e04605c012aa141096a7b,11/07/15,30/07/15,02/08/15,1,2,4,0,46,3,3,4,6,4.0,7.0,3,4,D,1,d9a4d592d1330b3a58307581e6b652f1d8609e45068df26dce0c1422843764b9,A,A,9f14025af0065b30e47e23ebb3b491d39ae8ed17d33739e5ff3827ffb3634953
8c44a1562924fa3489721fd50a30d9f87b8ad5f4791b3309ed060fa479e2e5d8,22/12/15,09/01/16,11/01/16,1,2,2,2,45,2,4,4,4,2.0,7.0,10,3,D,1,d9a4d592d1330b3a58307581e6b652f1d8609e45068df26dce0c1422843764b9,B,A,0b918943df0962bc7a1824c0555a389347b4febdc7cf9d1254406d80ce44e3f9
9399b3deb387d79cfa9f11ce89d9e8bf560a3d92a6f58159b726ba1986d1c999,22/12/15,09/01/16,11/01/16,1,2,2,2,45,2,4,4,4,2.0,7.0,10,2,D,1,d9a4d592d1330b3a58307581e6b652f1d8609e45068df26dce0c1422843764b9,B,A,0b918943df0962bc7a1824c0555a389347b4febdc7cf9d1254406d80ce44e3f9
2b46ae883fe593b440f278096ef98f838f089b9df2a91b24e823317cdef5483e,15/07/16,18/09/16,19/09/16,1,2,5,0,45,3,3,2,4,4.0,7.0,3,3,D,1,d9a4d592d1330b3a58307581e6b652f1d8609e45068df26dce0c1422843764b9,A,A,3e1e967e9b793e908f8eae83c74dba9bcccce6a5535b4b462bd9994537bfe15c
cc9b094ec0a80a91b301972862a684d5575fba59dcfc9a00298539d64e06ec0b,07/07/17,25/09/17,27/09/17,1,2,2,1,46,3,1,3,2,4.0,7.0,5,4,D,1,d9a4d592d1330b3a58307581e6b652f1d8609e45068df26dce0c1422843764b9,F,A,670671cd97404156226e507973f2ab8330d3022ca96e0c93bdbdb320c41adcaf
615994bc08cf7441768e3d0b1d1fb3cc84156c63c3588215995963e73ce986af,07/07/17,27/09/17,29/09/17,1,2,2,1,45,3,3,3,2,2.0,7.0,3,4,D,1,d9a4d592d1330b3a58307581e6b652f1d8609e45068df26dce0c1422843764b9,F,A,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce
5591e6afb840af58621a1296ea7d3742de0f4e08fe7595416a27fe978ad7a5ae,02/07/18,16/10/18,20/10/18,2,2,3,0,46,2,2,3,4,2.0,7.0,2,4,D,1,d9a4d592d1330b3a58307581e6b652f1d8609e45068df26dce0c1422843764b9,D,C,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
a38f8e77954f0018a3716bab3ecd63847acaa719530f91b895eeb75e4849b161,23/10/14,20/01/15,23/01/15,1,1,2,0,45,2,2,4,3,2.0,8.0,2,2,E,1,37edce64cf867a8d2567048e8e812bc4aa68785da0a607d8308891b8b299334b,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
da254fa9919d224fb339dc912ee977932c6e14126a9a7204df69f914914b6df6,02/09/15,28/12/15,31/12/15,1,1,6,0,45,2,2,3,6,1.0,8.0,2,3,E,1,37edce64cf867a8d2567048e8e812bc4aa68785da0a607d8308891b8b299334b,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
6a5389eac5a58c8425032f9143556eede58b1e20e4cb06b83ee34941ee9c7cff,12/09/15,16/09/15,18/09/15,3,1,4,0,45,2,1,2,2,2.0,8.0,7,5,E,1,37edce64cf867a8d2567048e8e812bc4aa68785da0a607d8308891b8b299334b,C,A,9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767
48dacbf4a0a6087e979abe35cc558ef191db566a209a964446138792e7a9f7df,29/06/17,24/08/17,28/08/17,1,1,4,0,45,1,1,2,4,2.0,8.0,6,6,E,1,37edce64cf867a8d2567048e8e812bc4aa68785da0a607d8308891b8b299334b,F,C,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
47b73431ab0798fddbf5eab1f66831658da500af7f3cbc5d05d30f8de10337d5,01/09/18,21/09/18,23/09/18,3,1,4,0,45,2,1,2,2,1.0,8.0,7,5,E,1,37edce64cf867a8d2567048e8e812bc4aa68785da0a607d8308891b8b299334b,C,A,9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767
b25f748c558129880d7974266ab537649c8489cdd9c3024859b3da8beb0feda9,23/10/14,05/01/15,08/01/15,1,3,4,0,45,1,1,2,3,3.0,2.0,6,4,F,2,19038212b60194da0c8772bb5236755b3afebdef9fd0ffb096dab48c0af16619,F,A,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8
9e5775cc51a95edfcdf9a896201c1f9c2ccd7448c5aef25df2410012fd6b144a,17/04/15,20/06/15,23/06/15,1,3,4,0,45,1,1,2,3,3.0,2.0,6,4,F,1,19038212b60194da0c8772bb5236755b3afebdef9fd0ffb096dab48c0af16619,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
e46e858b0ea20cd8b71dd89f15ab3afb2f12d8dc6f90ab02453677ae95a55696,16/07/16,31/07/16,03/08/16,1,3,4,0,45,2,2,2,3,4.0,2.0,2,4,F,1,19038212b60194da0c8772bb5236755b3afebdef9fd0ffb096dab48c0af16619,D,C,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
3b31b773c78ad9a2622f610b54e89c1c028034a7134f672f0050fa427fd9f491,29/08/17,25/09/17,27/09/17,1,3,4,0,45,1,1,2,2,4.0,2.0,6,4,F,1,19038212b60194da0c8772bb5236755b3afebdef9fd0ffb096dab48c0af16619,F,A,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8
49e82b73304d13825b7bf3bf1977bf6bd6133105350fb6f026560378a30ddf9d,03/10/17,30/11/17,01/12/17,1,3,4,0,45,3,3,1,7,4.0,2.0,3,4,F,1,19038212b60194da0c8772bb5236755b3afebdef9fd0ffb096dab48c0af16619,A,A,7f2253d7e228b22a08bda1f09c516f6fead81df6536eb02fa991a34bb38d9be8
f9346babe0c1c0fde843cf82df0dd25650c7cb3ac74193d74850448d960ea682,04/10/17,01/12/17,04/12/17,1,3,4,0,45,3,3,3,6,3.0,2.0,3,2,F,1,19038212b60194da0c8772bb5236755b3afebdef9fd0ffb096dab48c0af16619,A,A,3e1e967e9b793e908f8eae83c74dba9bcccce6a5535b4b462bd9994537bfe15c
56937fdc35dd546d82c3b283077e9081507a45670525377c12f1a26d1de8feea,21/01/19,27/01/19,28/01/19,1,3,4,0,45,1,1,2,2,3.0,2.0,6,4,F,1,19038212b60194da0c8772bb5236755b3afebdef9fd0ffb096dab48c0af16619,F,A,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8
2c5ddeb2edfa36cefc3e2323422cbdb81cc2244b0a84d7478f656ae333d5566c,23/10/14,26/01/15,27/01/15,1,3,6,0,45,2,1,3,4,3.0,2.0,9,3,C,1,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,B,A,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4
a466312563ad7a73b4cb5db335c648df95dd618ee37f631456522bd1c7a2a0ca,01/05/16,13/08/16,15/08/16,1,3,5,0,45,2,2,2,4,4.0,2.0,2,2,C,1,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,D,A,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6
c2195beb6741ce13540b1166674a1f883a1d41ae5d9e7f034921cd8047185a17,05/10/16,27/11/16,30/11/16,1,3,2,0,45,2,2,4,3,3.0,2.0,2,3,C,1,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
c49a96c8b3d4b0c916462cc6790b12e2303c971dcab59107e35580f0efd0b3b2,17/12/16,23/02/17,24/02/17,2,3,2,1,45,1,1,3,1,4.0,2.0,4,3,C,1,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,F,A,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683
19f79262e8c4128e5b5668b1d6d63df213a2081f0ca3f2f9dd40b414d1e7997e,28/04/17,21/07/17,24/07/17,2,3,2,0,45,1,2,3,3,4.0,2.0,11,3,C,1,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,F,A,e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b
6712c80f35209b9e9a0c8699fe0c745c298908fc9f15316c26cf658d931c70ba,01/09/17,13/12/17,15/12/17,2,3,2,0,45,1,5,3,2,3.0,2.0,1,3,C,1,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,E,A,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a
bcb7e4508da5bfaf774a1757a3d79466d7cbf07eadc1a8ba71c6fe1e481c7a18,01/11/17,10/02/18,13/02/18,2,2,4,0,45,2,2,3,6,4.0,2.0,2,2,C,1,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,D,A,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
08f3a01722ca1a9ddcabb7080eff7854b3771577a25bb04e913df6c6356d8d22,01/07/18,21/07/18,23/07/18,2,2,2,0,45,1,1,2,2,4.0,2.0,6,3,C,2,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
1f65876ec70238f18117c31cde131b0fdd1e8b2ca9ba2e0564a5a8707286ad5d,02/09/18,22/12/18,24/12/18,2,2,2,0,45,3,3,2,2,2.0,2.0,3,3,C,2,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,A,A,3e1e967e9b793e908f8eae83c74dba9bcccce6a5535b4b462bd9994537bfe15c
b2a611f80a6bf77440f7019006d7b1794f19ddcc2fdb3e9110fc70f7bc9461f5,02/09/18,24/12/18,26/12/18,2,2,2,1,45,3,3,2,2,2.0,2.0,3,3,C,2,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,A,A,9f14025af0065b30e47e23ebb3b491d39ae8ed17d33739e5ff3827ffb3634953
f24606293e83454ea4886c3867d717e31f4407215b1a397c5bff1dd468168813,19/09/18,30/09/18,02/10/18,2,2,3,1,46,1,1,2,2,3.0,2.0,6,6,C,1,b0f096454d143f0c9c9d6e62e1a7f1f5543fa8856921b85f03e59fee1f92ce9c,F,A,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
3e3bc08beb4748f46a75dc281a8a205b8d9d87de43e85164271fd93caa9e3f9c,24/10/14,11/01/15,13/01/15,3,2,3,2,45,2,1,2,3,2.0,4.0,9,6,H,1,9f7eab20e60f71f05204aa18b0d91fa502feb22082bad7bafa00e06cbe7f7515,B,A,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4
cf1acb474a6ba13ef6f59238017734b84299912638bdf79221cf9845dd392e42,26/12/14,10/01/15,11/01/15,3,2,4,0,45,2,7,4,2,2.0,4.0,9,3,H,1,9f7eab20e60f71f05204aa18b0d91fa502feb22082bad7bafa00e06cbe7f7515,B,A,ff5a1ae012afa5d4c889c50ad427aaf545d31a4fac04ffc1c4d03d403ba4250a
c0cdc3aec26fce93b67eb94a4987fb8d46c0ede0210dce9c4e025d3ee322d17c,04/10/16,09/01/17,12/01/17,3,2,5,0,45,1,1,1,3,3.0,4.0,1,9,H,2,9f7eab20e60f71f05204aa18b0d91fa502feb22082bad7bafa00e06cbe7f7515,E,A,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
22ca450d860f5f752983df41bf782e05be3cb1dc6440e66fc2a3aee21e46fe11,04/10/16,12/01/17,13/01/17,3,2,4,0,45,1,1,2,2,2.0,4.0,1,6,H,1,9f7eab20e60f71f05204aa18b0d91fa502feb22082bad7bafa00e06cbe7f7515,E,A,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894
0abd947163cd7d4e531d065e1e3df072a68af44674194a375b79095be454aad6,22/06/17,15/09/17,17/09/17,2,2,2,2,45,3,3,4,4,4.0,4.0,5,3,H,1,9f7eab20e60f71f05204aa18b0d91fa502feb22082bad7bafa00e06cbe7f7515,F,A,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
8b667d264c20eace9fdcb8b5ddb64c528ce6e8ed6e639de5aaf9edc384d35aaf,13/02/18,19/03/18,22/03/18,1,2,2,2,45,3,1,3,3,3.0,4.0,5,6,H,1,9f7eab20e60f71f05204aa18b0d91fa502feb22082bad7bafa00e06cbe7f7515,F,A,670671cd97404156226e507973f2ab8330d3022ca96e0c93bdbdb320c41adcaf
226e160cfc6a05029e6584e2718bf9bbd005de26acc6b4c00f6376d6a6819cdd,13/02/18,22/03/18,24/03/18,1,2,2,2,45,3,4,3,2,3.0,4.0,5,6,H,1,9f7eab20e60f71f05204aa18b0d91fa502feb22082bad7bafa00e06cbe7f7515,F,A,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a
edbeb48a10dcb61efd734e56d5c390c2ea432e140260978c47c0480e3b68fd44,01/03/18,11/04/18,13/04/18,3,2,4,0,45,1,1,4,4,2.0,4.0,4,2,H,1,9f7eab20e60f71f05204aa18b0d91fa502feb22082bad7bafa00e06cbe7f7515,F,A,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683
d22888d1a1c7a0ecf2cea221266f4368f8c2f1e045aeaec86e6e43c175be6111,01/03/18,13/04/18,15/04/18,3,2,4,0,45,1,1,4,4,2.0,4.0,6,4,H,1,9f7eab20e60f71f05204aa18b0d91fa502feb22082bad7bafa00e06cbe7f7515,F,B,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9
